Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Img Src,Img Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,SNACK BAG PINK,SNACK BAG PINK,STASHER,Parts,,,false,,,,,,,390101,,,,,manual,9.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,9.99,,draft
,SANDWICH BAG CLEAR,SANDWICH BAG CLEAR,STASHER,Parts,,,false,,,,,,,390102,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG RED,SANDWICH BAG RED,STASHER,Parts,,,false,,,,,,,390103,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG GREEN,SANDWICH BAG GREEN,STASHER,Parts,,,false,,,,,,,390104,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG AQUA,SANDWICH BAG AQUA,STASHER,Parts,,,false,,,,,,,390105,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG LAVENDER,SANDWICH BAG LAVENDER,STASHER,Parts,,,false,,,,,,,390106,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG PINK,SANDWICH BAG PINK,STASHER,Parts,,,false,,,,,,,390107,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG TIE DYE BLUE,SANDWICH BAG TIE DYE BLUE,STASHER,Parts,,,false,,,,,,,390108,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG RAINBOW SPLASH,SANDWICH BAG RAINBOW SPLASH,STASHER,Parts,,,false,,,,,,,390109,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,SANDWICH BAG PURPLE WAVE,SANDWICH BAG PURPLE WAVE,STASHER,Parts,,,false,,,,,,,390110,,,,,manual,12.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.99,,draft
,HALF GALLON BAG CLEAR,HALF GALLON BAG CLEAR,STASHER,Parts,,,false,,,,,,,390111,,,,,manual,21.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.99,,draft
,HALF GALLON BAG AQUA,HALF GALLON BAG AQUA,STASHER,Parts,,,false,,,,,,,390112,,,,,manual,21.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.99,,draft
,HALF GALLON BAG BLUE,HALF GALLON BAG BLUE,STASHER,Parts,,,false,,,,,,,390113,,,,,manual,21.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.99,,draft
,HALF GALLON BAG LAVENDER,HALF GALLON BAG LAVENDER,STASHER,Parts,,,false,,,,,,,390114,,,,,manual,21.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.99,,draft
,HALF GALLON BAG PINK,HALF GALLON BAG PINK,STASHER,Parts,,,false,,,,,,,390115,,,,,manual,21.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.99,,draft
,GO BAG CLEAR,GO BAG CLEAR,STASHER,Parts,,,false,,,,,,,390116,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,GO BAG WATERFALL,GO BAG WATERFALL,STASHER,Parts,,,false,,,,,,,390117,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,GO BAG BLACK,GO BAG BLACK,STASHER,Parts,,,false,,,,,,,390118,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,SENTINEL  VIBRAM - 5,SENTINEL  VIBRAM - 5,CYPHER,Parts,,,false,,,,,,,401061,,,,,manual,116.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,116.96,,draft
,LOGIC VIBRAM - 5,LOGIC VIBRAM - 5,CYPHER,Parts,,,false,,,,,,,401142,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC VIBRAM - 5.5,LOGIC VIBRAM - 5.5,CYPHER,Parts,,,false,,,,,,,401143,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC VIBRAM - 6,LOGIC VIBRAM - 6,CYPHER,Parts,,,false,,,,,,,401144,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC VIBRAM - 6.5,LOGIC VIBRAM - 6.5,CYPHER,Parts,,,false,,,,,,,401145,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC VIBRAM - 7,LOGIC VIBRAM - 7,CYPHER,Parts,,,false,,,,,,,401146,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC VIBRAM - 12.5,LOGIC VIBRAM - 12.5,CYPHER,Parts,,,false,,,,,,,401157,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,CODEX VIBRAM - 12,CODEX VIBRAM - 12,CYPHER,Parts,,,false,,,,,,,401202,,,,,manual,107.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,107.96,,draft
,CODEX VIBRAM - 13,CODEX VIBRAM - 13,CYPHER,Parts,,,false,,,,,,,401204,,,,,manual,107.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,107.96,,draft
,LOGIC WOMENS VIBRAM - 4,LOGIC WOMENS VIBRAM - 4,CYPHER,Parts,,,false,,,,,,,401208,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 4.5,LOGIC WOMENS VIBRAM - 4.5,CYPHER,Parts,,,false,,,,,,,401209,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 5,LOGIC WOMENS VIBRAM - 5,CYPHER,Parts,,,false,,,,,,,401210,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 5.5,LOGIC WOMENS VIBRAM - 5.5,CYPHER,Parts,,,false,,,,,,,401211,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 6,LOGIC WOMENS VIBRAM - 6,CYPHER,Parts,,,false,,,,,,,401212,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 6.5,LOGIC WOMENS VIBRAM - 6.5,CYPHER,Parts,,,false,,,,,,,401213,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 7,LOGIC WOMENS VIBRAM - 7,CYPHER,Parts,,,false,,,,,,,401214,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 7.5,LOGIC WOMENS VIBRAM - 7.5,CYPHER,Parts,,,false,,,,,,,401215,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 8,LOGIC WOMENS VIBRAM - 8,CYPHER,Parts,,,false,,,,,,,401216,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 8.5,LOGIC WOMENS VIBRAM - 8.5,CYPHER,Parts,,,false,,,,,,,401217,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 9,LOGIC WOMENS VIBRAM - 9,CYPHER,Parts,,,false,,,,,,,401218,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 9.5,LOGIC WOMENS VIBRAM - 9.5,CYPHER,Parts,,,false,,,,,,,401219,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 10,LOGIC WOMENS VIBRAM - 10,CYPHER,Parts,,,false,,,,,,,401220,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 10.5,LOGIC WOMENS VIBRAM - 10.5,CYPHER,Parts,,,false,,,,,,,401221,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 11,LOGIC WOMENS VIBRAM - 11,CYPHER,Parts,,,false,,,,,,,401222,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 11.5,LOGIC WOMENS VIBRAM - 11.5,CYPHER,Parts,,,false,,,,,,,401223,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 12,LOGIC WOMENS VIBRAM - 12,CYPHER,Parts,,,false,,,,,,,401224,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 12.5,LOGIC WOMENS VIBRAM - 12.5,CYPHER,Parts,,,false,,,,,,,401225,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,LOGIC WOMENS VIBRAM - 13,LOGIC WOMENS VIBRAM - 13,CYPHER,Parts,,,false,,,,,,,401226,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,RUBIK VIBRAM - 11.5,RUBIK VIBRAM - 11.5,CYPHER,Parts,,,false,,,,,,,401255,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,RUBIK VIBRAM - 12.0,RUBIK VIBRAM - 12.0,CYPHER,Parts,,,false,,,,,,,401256,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,RUBIK VIBRAM - 12.5,RUBIK VIBRAM - 12.5,CYPHER,Parts,,,false,,,,,,,401257,,,,,manual,89.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.96,,draft
,CODE 14.0,CODE 14.0,CYPHER,Parts,,,false,,,,,,,401299,,,,,manual,71.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,71.96,,draft
,PREFIX 15.0,PREFIX 15.0,CYPHER,Parts,,,false,,,,,,,401323,,,,,manual,53.96,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,53.96,,draft
,ALIEN RVLTN OFFSET BLACK/BL,ALIEN RVLTN OFFSET BLACK/BL,FIXE,Parts,,,false,,,,,,,402090,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN OFFSET BLUE/GRN,ALIEN RVLTN OFFSET BLUE/GRN,FIXE,Parts,,,false,,,,,,,402091,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN OFFSET GRN/YELLOW,ALIEN RVLTN OFFSET GRN/YELLOW,FIXE,Parts,,,false,,,,,,,402092,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN OFFSET YELLOW/GREY,ALIEN RVLTN OFFSET YELLOW/GREY,FIXE,Parts,,,false,,,,,,,402093,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN OFFSET YELLOW/RED,ALIEN RVLTN OFFSET YELLOW/RED,FIXE,Parts,,,false,,,,,,,402094,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN OFFSET GREY/RED,ALIEN RVLTN OFFSET GREY/RED,FIXE,Parts,,,false,,,,,,,402095,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM BLACK,ORIGINAL ALIEN CAM BLACK,FIXE,Parts,,,false,,,,,,,402100,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM BLUE,ORIGINAL ALIEN CAM BLUE,FIXE,Parts,,,false,,,,,,,402101,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM GREEN,ORIGINAL ALIEN CAM GREEN,FIXE,Parts,,,false,,,,,,,402102,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM YELLOW,ORIGINAL ALIEN CAM YELLOW,FIXE,Parts,,,false,,,,,,,402103,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM GREY,ORIGINAL ALIEN CAM GREY,FIXE,Parts,,,false,,,,,,,402104,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN CAM RED,ORIGINAL ALIEN CAM RED,FIXE,Parts,,,false,,,,,,,402105,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ORIGINAL ALIEN OFFSET GREY/YEL,ORIGINAL ALIEN OFFSET GREY/YEL,FIXE,Parts,,,false,,,,,,,402110,,,,,manual,67.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,67.49,,draft
,ALIEN REVOLUTION CAM BLACK,ALIEN REVOLUTION CAM BLACK,FIXE,Parts,,,false,,,,,,,402115,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN REVOLUTION CAM BLUE,ALIEN REVOLUTION CAM BLUE,FIXE,Parts,,,false,,,,,,,402116,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN REVOLUTION CAM GREEN,ALIEN REVOLUTION CAM GREEN,FIXE,Parts,,,false,,,,,,,402117,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN REVOLUTION CAM YELLOW,ALIEN REVOLUTION CAM YELLOW,FIXE,Parts,,,false,,,,,,,402118,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN REVOLUTION CAM GREY,ALIEN REVOLUTION CAM GREY,FIXE,Parts,,,false,,,,,,,402119,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN REVOLUTION CAM RED,ALIEN REVOLUTION CAM RED,FIXE,Parts,,,false,,,,,,,402120,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,"3/8""X6 1/2"" GLUE-IN BOLT SS","3/8""X6 1/2"" GLUE-IN BOLT SS",FIXE,Parts,,,false,,,,,,,402200,,,,,manual,18.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.0,,draft
,"FIXE HANGER 3/8"" SS","FIXE HANGER 3/8"" SS",FIXE,Parts,,,false,,,,,,,402201,,,,,manual,5.4,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,5.4,,draft
,ALIEN RVLTN DBL SLING BLK,ALIEN RVLTN DBL SLING BLK,FIXE,Parts,,,false,,,,,,,402202,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN DBL SLING BLUE,ALIEN RVLTN DBL SLING BLUE,FIXE,Parts,,,false,,,,,,,402203,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN DBL SLING GREEN,ALIEN RVLTN DBL SLING GREEN,FIXE,Parts,,,false,,,,,,,402204,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN DBL SLING YELLOW,ALIEN RVLTN DBL SLING YELLOW,FIXE,Parts,,,false,,,,,,,402205,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN DBL SLING GREY,ALIEN RVLTN DBL SLING GREY,FIXE,Parts,,,false,,,,,,,402206,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,ALIEN RVLTN DBL SLING RED,ALIEN RVLTN DBL SLING RED,FIXE,Parts,,,false,,,,,,,402207,,,,,manual,90.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,90.0,,draft
,FIXE HANGER 1/2 -12.8MM SS,FIXE HANGER 1/2 -12.8MM SS,FIXE,Parts,,,false,,,,,,,402208,,,,,manual,5.4,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,5.4,,draft
,FIXE 3/8 TRADITIONAL ANCHOR SS,FIXE 3/8 TRADITIONAL ANCHOR SS,FIXE,Parts,,,false,,,,,,,402209,,,,,manual,44.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,44.1,,draft
,FIXE 1/2 TRADITIONAL ANCHOR SS,FIXE 1/2 TRADITIONAL ANCHOR SS,FIXE,Parts,,,false,,,,,,,402210,,,,,manual,44.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,44.1,,draft
,FIXE 3/8 RING ANCHOR SS,FIXE 3/8 RING ANCHOR SS,FIXE,Parts,,,false,,,,,,,402211,,,,,manual,13.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,13.5,,draft
,FIXE 1/2 RING ANCHOR SS,FIXE 1/2 RING ANCHOR SS,FIXE,Parts,,,false,,,,,,,402212,,,,,manual,13.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,13.5,,draft
,FIXE 3/8 DOUBLE RING ANCHOR SS,FIXE 3/8 DOUBLE RING ANCHOR SS,FIXE,Parts,,,false,,,,,,,402213,,,,,manual,22.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,22.5,,draft
,FIXE 1/2 DOUBLE RING ANCHOR SS,FIXE 1/2 DOUBLE RING ANCHOR SS,FIXE,Parts,,,false,,,,,,,402214,,,,,manual,22.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,22.5,,draft
,3/8 V ANCHOR W/ KEYLCK SS,3/8 V ANCHOR W/ KEYLCK SS,FIXE,Parts,,,false,,,,,,,402215,,,,,manual,135.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,135.0,,draft
,1/2 V ANCHOR W/ KEYLCK SS,1/2 V ANCHOR W/ KEYLCK SS,FIXE,Parts,,,false,,,,,,,402216,,,,,manual,135.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,135.0,,draft
,FIXE 3/8 HANGER/CHAIN/RING SS,FIXE 3/8 HANGER/CHAIN/RING SS,FIXE,Parts,,,false,,,,,,,402217,,,,,manual,40.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,40.5,,draft
,FIXE 1/2 HANGER/CHAIN/RING SS,FIXE 1/2 HANGER/CHAIN/RING SS,FIXE,Parts,,,false,,,,,,,402218,,,,,manual,40.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,40.5,,draft
,FIXE 3/8 SPORT ANCHOR SS,FIXE 3/8 SPORT ANCHOR SS,FIXE,Parts,,,false,,,,,,,402219,,,,,manual,49.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,49.5,,draft
,FIXE RAPPEL RING SS,FIXE RAPPEL RING SS,FIXE,Parts,,,false,,,,,,,402220,,,,,manual,9.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,9.0,,draft
,FIXE 3/8 BOLT HANGER PS,FIXE 3/8 BOLT HANGER PS,FIXE,Parts,,,false,,,,,,,402221,,,,,manual,2.7,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,2.7,,draft
,FIXE 1/2-12.8MM BOLT HANGER PS,FIXE 1/2-12.8MM BOLT HANGER PS,FIXE,Parts,,,false,,,,,,,402222,,,,,manual,2.7,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,2.7,,draft
,FIXE 3/8 TRADITIONAL ANCHOR PS,FIXE 3/8 TRADITIONAL ANCHOR PS,FIXE,Parts,,,false,,,,,,,402223,,,,,manual,18.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.0,,draft
,FIXE 1/2 TRADITIONAL ANCHOR PS,FIXE 1/2 TRADITIONAL ANCHOR PS,FIXE,Parts,,,false,,,,,,,402224,,,,,manual,18.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.0,,draft
,FIXE 3/8 RING ANCHOR PS,FIXE 3/8 RING ANCHOR PS,FIXE,Parts,,,false,,,,,,,402225,,,,,manual,8.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,8.1,,draft
,FIXE 1/2 RING ANCHOR PS,FIXE 1/2 RING ANCHOR PS,FIXE,Parts,,,false,,,,,,,402226,,,,,manual,8.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,8.1,,draft
,FIXE 3/8 DOUBLE RING ANCHOR PS,FIXE 3/8 DOUBLE RING ANCHOR PS,FIXE,Parts,,,false,,,,,,,402227,,,,,manual,14.4,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.4,,draft
,FIXE 1/2 DOUBLE RING ANCHOR PS,FIXE 1/2 DOUBLE RING ANCHOR PS,FIXE,Parts,,,false,,,,,,,402228,,,,,manual,14.4,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.4,,draft
,FIXE 3/8 HANGER/CHAIN/ANCHR PS,FIXE 3/8 HANGER/CHAIN/ANCHR PS,FIXE,Parts,,,false,,,,,,,402229,,,,,manual,17.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.1,,draft
,FIXE 1/2 HANGER/CHAIN/ANCHR PS,FIXE 1/2 HANGER/CHAIN/ANCHR PS,FIXE,Parts,,,false,,,,,,,402230,,,,,manual,17.1,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.1,,draft
,3/8 V ANCHOR W/ KEYLCK PS,3/8 V ANCHOR W/ KEYLCK PS,FIXE,Parts,,,false,,,,,,,402231,,,,,manual,72.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,72.0,,draft
,1/2 V ANCHOR W/ KEYLCK PS,1/2 V ANCHOR W/ KEYLCK PS,FIXE,Parts,,,false,,,,,,,402232,,,,,manual,72.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,72.0,,draft
,FIXE 3/8 SPORT ANCHR PS,FIXE 3/8 SPORT ANCHR PS,FIXE,Parts,,,false,,,,,,,402233,,,,,manual,36.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,36.0,,draft
,FIXE RAPPEL RING PS,FIXE RAPPEL RING PS,FIXE,Parts,,,false,,,,,,,402234,,,,,manual,6.3,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,6.3,,draft
,"3/8 X 3 1/2"" GLUE IN BOLT","3/8 X 3 1/2"" GLUE IN BOLT",FIXE,Parts,,,false,,,,,,,402235,,,,,manual,14.4,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.4,,draft
,"FIXE 3/8 X 4"" GLUE IN RNG ANCR","FIXE 3/8 X 4"" GLUE IN RNG ANCR",FIXE,Parts,,,false,,,,,,,402236,,,,,manual,31.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,31.5,,draft
,TITANIUM GLUE IN U BOLT,TITANIUM GLUE IN U BOLT,FIXE,Parts,,,false,,,,,,,402237,,,,,manual,36.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,36.0,,draft
,FIXE DRACO KEYLOCK CARABNR PS,FIXE DRACO KEYLOCK CARABNR PS,FIXE,Parts,,,false,,,,,,,402238,,,,,manual,18.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.0,,draft
,FIXE DRACO KEYLOCK CARABNR SS,FIXE DRACO KEYLOCK CARABNR SS,FIXE,Parts,,,false,,,,,,,402239,,,,,manual,58.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,58.5,,draft
,"FIXE 7"" WIRE DRAW W/ WIREGATE","FIXE 7"" WIRE DRAW W/ WIREGATE",FIXE,Parts,,,false,,,,,,,402241,,,,,manual,27.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,27.0,,draft
,"FIXE 10.5"" WIRE DRAW W/ WIRE","FIXE 10.5"" WIRE DRAW W/ WIRE",FIXE,Parts,,,false,,,,,,,402242,,,,,manual,28.8,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,28.8,,draft
,"FIXE 14"" WIRE DRAW W/ WIREGATE","FIXE 14"" WIRE DRAW W/ WIREGATE",FIXE,Parts,,,false,,,,,,,402243,,,,,manual,31.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,31.5,,draft
,"FIXE 10.5"" WIRE DRAW W/ KEYLCK","FIXE 10.5"" WIRE DRAW W/ KEYLCK",FIXE,Parts,,,false,,,,,,,402245,,,,,manual,37.8,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,37.8,,draft
,"FIXE 14"" WIRE DRAW W/ KEYLOCK","FIXE 14"" WIRE DRAW W/ KEYLOCK",FIXE,Parts,,,false,,,,,,,402246,,,,,manual,40.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,40.5,,draft
,"FIXE HANGER 3/8"" SS DARK TAN","FIXE HANGER 3/8"" SS DARK TAN",FIXE,Parts,,,false,,,,,,,402250,,,,,manual,6.3,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,6.3,,draft
,"FIXE HANGER 1/2"" SS DARK TAN","FIXE HANGER 1/2"" SS DARK TAN",FIXE,Parts,,,false,,,,,,,402251,,,,,manual,6.3,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,6.3,,draft
,"FIXE HANGER 3/8"" SS LIGHT TAN","FIXE HANGER 3/8"" SS LIGHT TAN",FIXE,Parts,,,false,,,,,,,402252,,,,,manual,6.3,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,6.3,,draft
